   día   mes año      hora min   seg   lat    long     prof   magnitud1 tipo1 magnitud2 tipo2
   26.    4. 2010.    4.   44.   29. -37.413 -73.186  56.200   4.800   1.000    .000   7.000
   25.    4. 2010.   16.   42.   11. -37.173 -74.218  30.000   4.800   1.000    .000   7.000
   25.    4. 2010.   11.   42.   21. -37.612 -73.346  50.700   4.900   1.000    .000   7.000
   25.    4. 2010.    3.    6.   54. -36.300 -72.511  33.600   4.700   1.000    .000   7.000
   24.    4. 2010.   11.   51.   23. -34.726 -71.852  37.500   4.600   1.000    .000   7.000
   24.    4. 2010.    2.   35.   55. -33.702 -71.586  37.000   3.900   1.000    .000   7.000
   23.    4. 2010.   21.   17.    6. -18.376 -69.952 139.400   4.800   1.000    .000   7.000
   23.    4. 2010.   13.   53.   55. -34.721 -71.854  26.100   3.500   1.000    .000   7.000
   23.    4. 2010.    6.   14.   16. -18.244 -69.665 132.500   4.900   1.000    .000   7.000
   23.    4. 2010.    6.    3.    6. -37.486 -73.315  54.400   6.200   1.000    .000   7.000
   22.    4. 2010.   21.   59.   54. -34.674 -72.399  27.200   4.700   1.000    .000   7.000
   22.    4. 2010.   17.   28.   20. -34.768 -71.717  33.300   3.700   1.000    .000   7.000
   22.    4. 2010.   17.   27.   57. -34.703 -71.954  15.000   3.800   1.000    .000   7.000
   22.    4. 2010.   17.   20.   17. -36.088 -73.647  30.000   4.400   1.000    .000   7.000
   22.    4. 2010.   14.   22.    0. -36.734 -73.325  12.000   3.600   1.000    .000   7.000
   22.    4. 2010.   11.   46.   11. -34.701 -71.907   9.500   4.000   1.000    .000   7.000
   21.    4. 2010.   21.   54.    5. -28.499 -70.858  51.800   4.600   1.000    .000   7.000
   21.    4. 2010.   13.   20.    7. -36.969 -74.169  17.400   4.300   1.000    .000   7.000
   21.    4. 2010.   12.   31.    1. -37.293 -74.212  12.800   4.200   1.000    .000   7.000
   21.    4. 2010.    9.   19.    6. -33.991 -71.337  38.600   3.800   1.000    .000   7.000
   20.    4. 2010.   23.   51.   56. -37.274 -74.167  27.000   4.800   1.000    .000   7.000
   20.    4. 2010.   23.   31.   14. -34.016 -71.510  40.100   2.300   1.000    .000   7.000
   20.    4. 2010.   23.   22.   18. -38.560 -73.279  35.500   4.300   1.000    .000   7.000
   20.    4. 2010.   22.   27.   45. -34.889 -72.783  11.700   4.500   1.000    .000   7.000
   20.    4. 2010.   21.   42.   10. -34.358 -72.055  15.100   3.900   1.000    .000   7.000
   20.    4. 2010.    3.   41.   17. -33.975 -71.372  46.800   4.300   1.000    .000   7.000
   20.    4. 2010.    1.   36.   11. -34.997 -72.237  22.100   4.000   1.000    .000   7.000
   19.    4. 2010.   18.   15.   30. -32.465 -71.692  32.400   4.200   1.000    .000   7.000
   19.    4. 2010.    3.   32.   41. -37.499 -74.614  20.800   5.400   1.000    .000   7.000
   19.    4. 2010.    3.   21.   31. -35.721 -72.397  14.200   4.800   1.000    .000   7.000
   18.    4. 2010.    4.   21.   38. -34.381 -72.431  14.400   3.300   1.000    .000   7.000
   18.    4. 2010.    4.    9.   34. -37.260 -73.914  36.700   5.100   1.000    .000   7.000
   17.    4. 2010.   23.   21.   48. -37.400 -73.799  31.500   4.800   1.000    .000   7.000
   17.    4. 2010.   22.   52.   16. -37.318 -74.019  26.900   5.000   1.000    .000   7.000
   17.    4. 2010.   21.   49.   33. -37.377 -74.018   9.100   5.600   1.000    .000   7.000
   17.    4. 2010.   20.   33.    0. -37.780 -73.428  38.600   4.400   1.000    .000   7.000
   17.    4. 2010.    6.    9.   50. -33.933 -71.265  49.900   4.100   1.000    .000   7.000
   17.    4. 2010.    5.   47.   58. -38.075 -73.632  20.400   5.000   1.000    .000   7.000
   16.    4. 2010.   23.   50.   26. -20.809 -69.748  91.600   4.900   1.000    .000   7.000
   16.    4. 2010.   19.   15.   27. -37.651 -74.528  17.800   5.600   1.000    .000   7.000
   16.    4. 2010.   18.   41.   32. -37.579 -74.151  28.100   5.200   1.000    .000   7.000
   16.    4. 2010.   18.   38.   18. -37.097 -74.677  25.000   5.100   1.000    .000   7.000
   16.    4. 2010.   14.   11.   12. -37.476 -73.607  41.100   4.600   1.000    .000   7.000
   16.    4. 2010.    9.    4.   56. -34.693 -71.671  48.500   3.300   1.000    .000   7.000
   16.    4. 2010.    3.   53.   57. -33.607 -71.717  36.300   3.700   1.000    .000   7.000
   16.    4. 2010.    2.   19.   27. -33.890 -71.398  51.700   3.900   1.000    .000   7.000
   16.    4. 2010.    0.   43.   18. -37.324 -72.783  44.900   2.800   1.000    .000   7.000
   15.    4. 2010.   23.   13.   46. -33.683 -71.742  21.900   2.700   1.000    .000   7.000
   15.    4. 2010.   20.   11.   15. -34.777 -71.746  44.100   3.600   1.000    .000   7.000
   15.    4. 2010.   12.   51.    3. -37.491 -73.647  10.700   4.400   1.000    .000   7.000
   15.    4. 2010.    9.   59.   43. -35.388 -72.296  34.100   2.700   1.000    .000   7.000
   15.    4. 2010.    9.   20.   36. -35.172 -71.721  49.600   3.900   1.000    .000   7.000
   15.    4. 2010.    8.   12.   46. -36.601 -72.862  37.600   4.700   1.000    .000   7.000
   15.    4. 2010.    6.   13.   11. -34.698 -72.000  25.700   4.700   1.000    .000   7.000
   15.    4. 2010.    4.   20.   21. -35.135 -71.782  49.700   4.600   1.000    .000   7.000
   14.    4. 2010.   19.    2.   28. -33.929 -72.476  36.100   4.700   1.000    .000   7.000
   14.    4. 2010.   17.    0.    8. -34.542 -71.913  15.100   2.700   1.000    .000   7.000
   14.    4. 2010.    7.   11.   48. -34.756 -71.898  27.300   4.300   1.000    .000   7.000
   13.    4. 2010.   20.   58.   51. -35.079 -71.905  40.500   3.400   1.000    .000   7.000
   13.    4. 2010.   17.   18.   14. -35.206 -72.397  35.700   4.000   1.000    .000   7.000
   13.    4. 2010.   11.   10.   36. -33.931 -72.327  12.700   4.600   1.000    .000   7.000
   13.    4. 2010.   11.    7.   22. -36.869 -73.381  24.700   4.700   1.000    .000   7.000
   13.    4. 2010.    1.   43.    9. -33.948 -72.024  55.000   4.000   1.000    .000   7.000
   12.    4. 2010.   16.   59.   36. -36.543 -73.277  15.100   4.900   1.000    .000   7.000
   12.    4. 2010.   16.    3.   17. -37.128 -72.615  67.300   4.100   1.000    .000   7.000
   12.    4. 2010.    9.   18.   14. -34.509 -72.027  32.700   2.900   1.000    .000   7.000
   12.    4. 2010.    6.   45.   55. -35.141 -72.097  40.600   4.400   1.000    .000   7.000
   12.    4. 2010.    5.   57.   38. -35.536 -72.367  42.300   4.700   1.000    .000   7.000
   11.    4. 2010.   10.   51.   20. -32.992 -72.195   5.800   4.400   1.000    .000   7.000
   11.    4. 2010.    6.   28.    6. -34.760 -71.889  32.100   5.300   1.000    .000   7.000
   10.    4. 2010.   22.   34.   52. -35.946 -72.763  33.700   4.500   1.000    .000   7.000
   10.    4. 2010.   11.   53.   13. -34.961 -71.871  49.800   4.200   1.000    .000   7.000
   10.    4. 2010.   11.    6.   32. -25.707 -70.618  55.000   5.800   1.000    .000   7.000
   10.    4. 2010.    8.    1.   31. -32.537 -70.874  80.100   4.100   1.000    .000   7.000
   10.    4. 2010.    0.   36.    2. -34.149 -71.816  48.600   4.200   1.000    .000   7.000
   10.    4. 2010.    0.    2.   53. -35.140 -71.803  46.800   3.600   1.000    .000   7.000
    9.    4. 2010.   18.   23.    2. -28.512 -68.303 113.400   5.800   2.000   5.700   2.000
    9.    4. 2010.   16.   17.   39. -38.411 -73.941  15.100   4.900   1.000    .000   7.000
    8.    4. 2010.   20.   30.   29. -38.137 -73.265  81.900   4.900   1.000    .000   7.000
    8.    4. 2010.   17.   15.    3. -34.375 -72.091  15.000   4.600   1.000    .000   7.000
    8.    4. 2010.   15.   55.    7. -34.404 -72.078  15.100   3.500   1.000    .000   7.000
    8.    4. 2010.   14.    4.   35. -29.131 -69.822 102.600   5.500   1.000    .000   7.000
    8.    4. 2010.    9.   14.   27. -34.421 -72.046  15.400   3.300   1.000   3.400   6.000
    8.    4. 2010.    6.   42.   44. -29.982 -71.378  39.400   4.800   1.000    .000   7.000
    8.    4. 2010.    4.    3.    1. -35.161 -72.317  14.300   5.000   1.000    .000   7.000
    7.    4. 2010.   22.    8.   27. -33.292 -72.265  28.600   4.400   1.000    .000   7.000
    7.    4. 2010.   17.   49.    6. -34.361 -71.989  12.500   3.000   1.000    .000   7.000
    7.    4. 2010.   15.   50.   37. -35.067 -72.290  25.500   3.400   1.000    .000   7.000
    7.    4. 2010.   15.   35.   45. -30.653 -71.143  39.900   2.900   1.000    .000   7.000
    7.    4. 2010.   13.   50.   39. -37.127 -73.254  18.700   4.900   1.000    .000   7.000
    7.    4. 2010.   12.   25.   31. -34.673 -71.919  11.900   4.900   1.000    .000   7.000
    7.    4. 2010.    6.   27.   27. -34.390 -72.056  15.200   2.400   1.000    .000   7.000
    7.    4. 2010.    6.   18.    1. -20.014 -69.306 110.900   5.400   1.000    .000   7.000
    6.    4. 2010.   22.   29.   46. -35.526 -72.805  31.300   4.900   1.000    .000   7.000
    6.    4. 2010.   22.   18.   36. -35.614 -72.685  29.000   4.700   1.000    .000   7.000
    6.    4. 2010.   17.    6.   59. -34.306 -72.109  15.800   4.300   1.000    .000   7.000
    6.    4. 2010.   15.   11.    1. -33.674 -71.474  42.300   3.300   1.000    .000   7.000
    6.    4. 2010.    6.   21.   12. -34.750 -71.900  27.700   4.100   1.000    .000   7.000
    6.    4. 2010.    4.   45.   19. -30.055 -71.576  30.200   4.700   1.000    .000   7.000
    6.    4. 2010.    1.   38.   37. -38.150 -73.560  24.600   4.700   1.000    .000   7.000
    5.    4. 2010.   20.   10.   57. -33.833 -71.999  39.100   4.300   1.000    .000   7.000
    5.    4. 2010.   18.   36.   57. -20.022 -69.246 106.600   5.800   1.000    .000   7.000
    5.    4. 2010.   11.   47.   10. -35.596 -71.499  97.400   3.800   1.000    .000   7.000
    4.    4. 2010.   23.   32.   14. -33.385 -71.014  68.600   4.800   1.000    .000   7.000
    4.    4. 2010.   21.   17.   32. -35.256 -72.311   7.300   4.200   1.000    .000   7.000
    4.    4. 2010.   20.   14.   11. -34.041 -71.463  45.800   3.500   1.000    .000   7.000
    4.    4. 2010.   18.   39.    8. -32.054 -71.414  30.500   3.800   1.000    .000   7.000
    4.    4. 2010.   12.   26.   55. -33.964 -71.425  45.300   3.900   1.000    .000   7.000
    4.    4. 2010.    9.   34.   25. -19.639 -69.647  18.500   4.800   1.000    .000   7.000
    3.    4. 2010.   14.   43.   54. -35.296 -72.051  40.600   4.100   1.000    .000   7.000
    3.    4. 2010.    8.   24.   50. -34.778 -71.837  37.600   4.300   1.000    .000   7.000
    3.    4. 2010.    2.   20.    2. -33.996 -72.458  23.700   4.600   1.000    .000   7.000
    2.    4. 2010.   20.   58.    6. -36.216 -73.162  28.200   5.900   1.000    .000   7.000
    2.    4. 2010.   20.   33.   14. -34.400 -71.971  16.200   3.500   1.000    .000   7.000
    2.    4. 2010.   17.   34.    9. -36.118 -72.898  29.000   5.500   1.000    .000   7.000
    2.    4. 2010.   12.   58.    9. -34.812 -71.586  61.200   4.600   1.000    .000   7.000
    2.    4. 2010.    8.   38.   20. -36.698 -73.617  26.500   4.900   1.000    .000   7.000
    2.    4. 2010.    6.   53.   32. -35.719 -72.757  13.100   4.700   1.000    .000   7.000
    1.    4. 2010.   19.    2.   11. -34.463 -72.092  15.100   4.300   1.000    .000   7.000
    1.    4. 2010.   18.   56.   15. -22.855 -68.908  96.500   5.000   1.000    .000   7.000
    1.    4. 2010.   17.   42.   59. -34.205 -72.307  31.600   5.100   1.000    .000   7.000
    1.    4. 2010.   13.   41.    7. -34.891 -71.918  38.300   5.100   1.000    .000   7.000
    1.    4. 2010.   11.   26.   15. -34.445 -72.037  34.200   4.300   1.000    .000   7.000
    1.    4. 2010.   10.   53.    6. -34.700 -72.056  29.300   4.800   1.000    .000   7.000
   31.    3. 2010.   15.   33.   20. -35.288 -72.073  39.200   4.400   1.000    .000   7.000
   31.    3. 2010.   11.   43.   57. -34.226 -72.310  35.200   4.400   1.000    .000   7.000
   30.    3. 2010.   20.   29.   58. -33.530 -71.742  15.900   4.200   1.000    .000   7.000
   30.    3. 2010.   10.   31.   11. -35.118 -71.824  47.400   4.500   1.000    .000   7.000
   30.    3. 2010.    6.   12.   56. -36.976 -73.067  16.800   4.100   1.000    .000   7.000
   29.    3. 2010.   14.   37.   14. -34.511 -71.892  14.900   4.400   1.000    .000   7.000
   29.    3. 2010.    5.   35.    6. -34.881 -71.935  34.100   5.800   1.000    .000   7.000
   28.    3. 2010.   19.   38.   28. -35.387 -73.385  29.900   5.900   1.000   5.800   4.000
   28.    3. 2010.   12.   36.   25. -36.200 -74.052  10.800   5.300   1.000    .000   7.000
   28.    3. 2010.   11.   16.   41. -34.776 -71.803  39.100   3.900   1.000    .000   7.000
   28.    3. 2010.    7.   34.   27. -35.319 -72.435  37.400   4.700   1.000    .000   7.000
   27.    3. 2010.   17.   39.   17. -33.547 -71.298  51.700   4.100   1.000    .000   7.000
   27.    3. 2010.    7.   54.   12. -37.547 -73.991  14.800   5.400   1.000    .000   7.000
   27.    3. 2010.    5.   48.   15. -34.751 -71.819  43.300   4.000   1.000    .000   7.000
   27.    3. 2010.    3.   57.    9. -33.744 -71.260   9.100   3.300   1.000    .000   7.000
   27.    3. 2010.    2.   37.   52. -33.446 -72.163  54.700   5.000   1.000    .000   7.000
   26.    3. 2010.   23.   48.   59. -39.987 -73.334  47.100   4.700   1.000    .000   7.000
   26.    3. 2010.   14.   14.   17. -34.402 -71.888  10.800   3.700   1.000    .000   7.000
   26.    3. 2010.   12.   52.    6. -28.089 -70.964  51.200   5.900   1.000    .000   7.000
   26.    3. 2010.   12.   39.    8. -34.502 -71.917  32.400   4.300   1.000    .000   7.000
   26.    3. 2010.   10.   41.   54. -36.613 -73.428  13.100   4.700   1.000    .000   7.000
   26.    3. 2010.    8.   30.   40. -35.270 -72.152  39.800   4.900   1.000    .000   7.000
   26.    3. 2010.    5.   13.   44. -34.912 -71.759  46.500   4.200   1.000    .000   7.000
   26.    3. 2010.    4.   33.   34. -34.729 -71.837  36.100   4.000   1.000    .000   7.000
   25.    3. 2010.   23.   36.   41. -36.338 -72.437  50.600   4.300   1.000    .000   7.000
   25.    3. 2010.   16.   39.   25. -20.345 -69.486 122.900   5.300   1.000    .000   7.000
   25.    3. 2010.   15.   26.   59. -34.363 -71.986  24.400   4.300   1.000    .000   7.000
   25.    3. 2010.   13.   20.   45. -34.260 -72.097  36.200   3.900   1.000    .000   7.000
   25.    3. 2010.   11.   57.   52. -35.992 -72.731  33.800   5.100   1.000    .000   7.000
   25.    3. 2010.   10.   59.   35. -34.259 -72.109  34.500   4.700   1.000    .000   7.000
   25.    3. 2010.    2.   17.   50. -35.594 -72.258  35.000   3.900   1.000    .000   7.000
   25.    3. 2010.    0.   58.   17. -35.106 -71.954  37.800   5.000   1.000    .000   7.000
   24.    3. 2010.   23.   34.   50. -38.394 -74.057  41.000   5.000   1.000    .000   7.000
   24.    3. 2010.   16.   11.   18. -34.378 -72.081  35.700   3.600   1.000    .000   7.000
   24.    3. 2010.   12.   48.    4. -35.102 -71.922  41.700   4.900   1.000    .000   7.000
   24.    3. 2010.   12.   14.   57. -35.635 -72.844  23.800   4.800   1.000    .000   7.000
   24.    3. 2010.    9.   30.    9. -36.542 -73.775  28.100   5.100   1.000    .000   7.000
   23.    3. 2010.   21.   30.   59. -35.816 -72.196  46.200   4.800   1.000    .000   7.000
   23.    3. 2010.   12.   45.   37. -36.927 -73.009  15.100   4.900   1.000    .000   7.000
   23.    3. 2010.    8.   38.   50. -38.230 -73.438  21.900   5.100   1.000    .000   7.000
   23.    3. 2010.    0.   27.   54. -34.782 -71.541  53.600   3.500   1.000   3.600   6.000
   22.    3. 2010.   23.   54.   44. -38.615 -73.811  30.100   4.700   1.000    .000   7.000
   22.    3. 2010.   12.   34.   59. -35.290 -72.367  10.000   4.500   1.000    .000   7.000
   22.    3. 2010.   10.   49.   11. -35.117 -72.064  37.900   4.800   1.000    .000   7.000
   22.    3. 2010.    3.   34.   45. -34.734 -71.899  32.800   3.700   1.000    .000   7.000
   22.    3. 2010.    3.   21.    5. -34.987 -71.832  45.000   3.300   1.000    .000   7.000
   21.    3. 2010.   23.    0.   41. -16.803 -68.943 243.500   5.000   3.000    .000   7.000
   21.    3. 2010.   19.   56.    6. -34.921 -71.575  58.100   4.200   1.000    .000   7.000
   21.    3. 2010.   16.   30.   58. -36.358 -73.678  10.500   5.900   1.000    .000   7.000
   21.    3. 2010.   16.   26.   51. -35.104 -71.425  67.900   4.200   1.000    .000   7.000
   21.    3. 2010.   14.   25.   16. -34.632 -72.017  16.300   4.700   1.000    .000   7.000
   21.    3. 2010.   13.   57.    3. -35.114 -71.931  40.400   4.300   1.000    .000   7.000
   21.    3. 2010.   13.   28.   54. -36.349 -73.596  21.500   4.700   1.000    .000   7.000
   21.    3. 2010.   12.   32.   16. -33.829 -71.844  30.100   3.500   1.000   3.800   6.000
   21.    3. 2010.   10.    0.   49. -35.166 -71.963  44.500   4.500   1.000    .000   7.000
   21.    3. 2010.    5.    0.   19. -34.720 -71.765  35.000   4.100   1.000    .000   7.000
   20.    3. 2010.   23.    9.   31. -34.499 -71.655  45.000   3.700   1.000    .000   7.000
   20.    3. 2010.   22.   56.   57. -34.164 -71.411  45.300   3.500   1.000   3.500   6.000
   20.    3. 2010.   19.   21.    9. -34.686 -72.085  24.200   5.100   1.000    .000   7.000
   20.    3. 2010.   16.   44.   59. -35.031 -72.010  20.000   3.900   1.000    .000   7.000
   20.    3. 2010.   15.   25.   59. -36.582 -73.416  21.800   4.900   1.000    .000   7.000
   20.    3. 2010.   14.   47.   11. -32.472 -71.669  29.700   3.400   1.000    .000   7.000
   20.    3. 2010.   12.    9.   25. -34.011 -72.415  35.200   4.100   1.000    .000   7.000
   20.    3. 2010.    8.    4.   32. -34.479 -71.886  29.100   5.000   1.000    .000   7.000
   20.    3. 2010.    0.   34.   33. -37.922 -74.519  13.100   5.500   1.000    .000   7.000
   19.    3. 2010.   15.   57.    9. -34.467 -71.949  14.900   4.600   1.000    .000   7.000
   19.    3. 2010.   15.   10.   45. -34.445 -72.044  16.300   5.100   1.000    .000   7.000
   19.    3. 2010.   12.   20.   42. -33.332 -72.552  23.200   4.600   1.000    .000   7.000
   19.    3. 2010.    9.    4.   45. -32.321 -71.302  42.900   3.600   1.000    .000   7.000
   19.    3. 2010.    8.   35.   59. -35.518 -72.608  36.200   4.900   1.000    .000   7.000
   19.    3. 2010.    7.   20.   19. -34.416 -71.959  14.100   4.000   1.000    .000   7.000
   19.    3. 2010.    6.   54.   44. -35.546 -73.481  14.400   5.900   1.000    .000   7.000
   19.    3. 2010.    2.   59.   41. -34.008 -71.365  39.900   3.100   1.000   3.800   6.000
   19.    3. 2010.    1.   10.   22. -34.929 -71.966  10.400   3.600   1.000    .000   7.000
   19.    3. 2010.    0.   55.   50. -33.537 -72.574  39.400   4.800   1.000    .000   7.000
   18.    3. 2010.   21.    6.    7. -35.012 -72.147  25.700   4.500   1.000    .000   7.000
   18.    3. 2010.   19.   30.   34. -34.683 -71.820  36.100   4.100   1.000    .000   7.000
   18.    3. 2010.   18.   37.   41. -34.256 -72.046  33.800   4.700   1.000    .000   7.000
   18.    3. 2010.   18.   16.   19. -34.261 -71.992   9.900   4.700   1.000    .000   7.000
   18.    3. 2010.   17.   49.   36. -21.789 -68.646 144.600   5.100   1.000    .000   7.000
   18.    3. 2010.   17.   26.   15. -33.546 -71.984   3.800   3.800   1.000    .000   7.000
   18.    3. 2010.    7.   32.   21. -44.179 -72.832   4.400   4.600   1.000    .000   7.000
   18.    3. 2010.    7.   12.   20. -27.570 -70.647  50.400   4.700   1.000    .000   7.000
   18.    3. 2010.    6.   19.   20. -34.424 -71.928  29.400   3.900   1.000   3.700   6.000
   18.    3. 2010.    3.   37.   11. -34.317 -72.064  31.800   4.500   1.000    .000   7.000
   18.    3. 2010.    1.   25.   32. -36.028 -72.123  59.400   4.900   1.000    .000   7.000
   18.    3. 2010.    1.   18.   22. -34.361 -72.008  35.000   5.300   1.000    .000   7.000
   17.    3. 2010.   23.   57.   28. -36.511 -73.183  28.100   5.500   1.000    .000   7.000
   17.    3. 2010.   22.   49.   16. -33.917 -71.491  38.300   3.400   1.000    .000   7.000
   17.    3. 2010.   20.   52.   29. -36.896 -73.120  35.000   4.800   1.000    .000   7.000
   17.    3. 2010.   18.    4.    6. -34.532 -71.863  12.900   4.900   1.000    .000   7.000
   17.    3. 2010.   17.   39.   13. -44.181 -72.649   3.000   3.300   1.000    .000   7.000
   17.    3. 2010.   17.   18.    4. -34.440 -71.994  13.900   3.600   1.000    .000   7.000
   17.    3. 2010.   17.   10.   18. -33.855 -70.174 115.600   4.500   1.000    .000   7.000
   17.    3. 2010.   17.    0.    4. -36.754 -73.324  44.200   5.200   1.000    .000   7.000
   17.    3. 2010.   15.   38.   29. -44.130 -72.923   9.700   5.000   1.000    .000   7.000
   17.    3. 2010.   15.   15.   55. -34.002 -71.406  45.900   3.300   1.000    .000   7.000
   17.    3. 2010.   14.   41.    5. -44.112 -72.805   8.000   3.300   1.000    .000   7.000
   17.    3. 2010.   10.   54.   44. -21.091 -69.638  83.800   4.100   1.000    .000   7.000
   17.    3. 2010.    8.   10.   36. -35.266 -71.971  18.900   4.200   1.000    .000   7.000
   17.    3. 2010.    0.   16.   41. -35.846 -72.061  55.300   4.000   1.000    .000   7.000
   16.    3. 2010.   22.   55.   21. -34.507 -71.847   9.700   4.400   1.000    .000   7.000
   16.    3. 2010.    9.   51.   20. -35.335 -72.814  27.000   4.700   1.000    .000   7.000
   16.    3. 2010.    2.    8.   11. -36.842 -73.170  50.400   4.600   1.000    .000   7.000
   16.    3. 2010.    1.    4.   35. -37.171 -73.428  45.000   6.300   1.000    .000   7.000
   16.    3. 2010.    0.   48.   18. -34.962 -72.241  15.200   4.300   1.000    .000   7.000
   16.    3. 2010.    0.   21.   51. -36.471 -73.900  25.000   6.700   1.000    .000   7.000
   16.    3. 2010.    0.    7.   22. -34.561 -72.020  31.200   4.400   1.000    .000   7.000
   15.    3. 2010.   23.   51.   12. -34.853 -71.958  30.400   4.100   1.000    .000   7.000
   15.    3. 2010.   19.   25.   32. -21.288 -69.929  48.500   4.900   1.000    .000   7.000
   15.    3. 2010.    9.    8.    0. -35.404 -74.953  10.000   6.000   3.000    .000   7.000
   14.    3. 2010.   23.   58.   16. -35.103 -72.334  12.500   4.800   1.000    .000   7.000
   14.    3. 2010.   22.   42.   51. -34.376 -72.035  32.400   4.700   1.000    .000   7.000
   14.    3. 2010.   18.   57.    2. -33.871 -71.917   8.500   4.600   1.000    .000   7.000
   14.    3. 2010.   18.    4.   51. -38.521 -74.276  31.600   5.900   1.000    .000   7.000
   14.    3. 2010.   17.   10.   46. -34.932 -72.565  32.000   5.200   1.000    .000   7.000
   14.    3. 2010.   16.   20.   20. -34.358 -72.089  33.300   4.700   1.000    .000   7.000
   14.    3. 2010.   16.   15.   18. -34.059 -72.290  11.900   4.800   1.000    .000   7.000
   14.    3. 2010.   14.   42.    4. -34.346 -72.215  42.400   4.700   1.000    .000   7.000
   14.    3. 2010.   12.   59.   29. -36.604 -72.985  10.100   5.300   1.000    .000   7.000
   14.    3. 2010.   11.   52.   16. -38.473 -74.408  13.900   5.700   1.000    .000   7.000
   14.    3. 2010.    5.   31.   21. -34.270 -71.985  30.100   5.500   1.000    .000   7.000
   13.    3. 2010.   22.   40.   40. -34.590 -71.862  30.000   4.800   1.000    .000   7.000
   13.    3. 2010.   21.   22.   24. -34.727 -71.827  37.600   4.800   1.000    .000   7.000
   13.    3. 2010.   21.   17.   14. -34.362 -72.034  11.800   4.600   1.000    .000   7.000
   13.    3. 2010.   15.   26.    7. -34.388 -71.817  10.200   4.000   1.000    .000   7.000
   13.    3. 2010.   12.   22.   35. -34.560 -71.747  36.400   5.200   1.000    .000   7.000
   13.    3. 2010.    7.   34.   35. -37.562 -74.197   9.700   5.800   3.000    .000   7.000
   13.    3. 2010.    4.   42.   24. -33.482 -71.855  41.000   4.200   1.000    .000   7.000
   13.    3. 2010.    4.   12.    3. -34.392 -71.931   3.900   5.200   1.000    .000   7.000
   13.    3. 2010.    4.    4.    4. -34.436 -72.112  12.000   4.000   1.000   3.900   6.000
   13.    3. 2010.    0.   19.    7. -36.725 -73.500  30.700   6.000   1.000    .000   7.000
   13.    3. 2010.    0.   15.    1. -36.685 -73.612  15.000   5.900   1.000    .000   7.000
   12.    3. 2010.   23.   23.   37. -34.512 -71.945  15.200   4.400   1.000    .000   7.000
   12.    3. 2010.   23.    9.    0. -34.414 -71.964  20.800   4.200   1.000    .000   7.000
   12.    3. 2010.   22.    0.   10. -34.383 -71.945   5.500   4.200   1.000    .000   7.000
   12.    3. 2010.   20.   59.    5. -34.393 -71.918  10.600   4.100   1.000    .000   7.000
   12.    3. 2010.   20.   26.    0. -37.430 -73.649  19.400   5.300   1.000    .000   7.000
   12.    3. 2010.   16.   48.   29. -34.493 -71.898  14.600   4.800   1.000    .000   7.000
   12.    3. 2010.   13.   50.    2. -34.295 -72.024  33.400   5.800   1.000    .000   7.000
   12.    3. 2010.   13.    4.   51. -34.337 -71.942  36.000   5.100   1.000    .000   7.000
   12.    3. 2010.   12.   48.   18. -34.330 -71.995  33.400   4.200   1.000    .000   7.000
   12.    3. 2010.   10.   38.   30. -34.379 -72.155  31.900   4.400   1.000    .000   7.000
   12.    3. 2010.   10.   25.   23. -34.332 -72.032  35.000   5.000   1.000    .000   7.000
   12.    3. 2010.    9.   46.   51. -33.584 -71.974   5.700   4.200   1.000    .000   7.000
   12.    3. 2010.    9.   25.    5. -34.502 -71.986  14.800   4.300   1.000    .000   7.000
   12.    3. 2010.    8.   36.   19. -34.377 -72.014  33.800   4.500   1.000    .000   7.000
   12.    3. 2010.    7.   39.   23. -34.362 -72.114  31.900   4.800   1.000    .000   7.000
   12.    3. 2010.    6.    0.   52. -34.394 -71.958  10.900   4.700   1.000    .000   7.000
   12.    3. 2010.    5.   53.   23. -34.512 -71.834  17.000   4.800   1.000    .000   7.000
   12.    3. 2010.    5.   10.   35. -35.113 -72.103  32.500   3.900   1.000    .000   7.000
   12.    3. 2010.    5.    1.   33. -34.354 -71.991  39.100   4.600   1.000    .000   7.000
   12.    3. 2010.    3.   56.   38. -34.341 -71.999  35.500   5.100   1.000    .000   7.000
   12.    3. 2010.    3.   44.   58. -34.346 -71.978  33.800   4.900   1.000    .000   7.000
   12.    3. 2010.    3.   10.   34. -34.488 -71.823  22.900   5.000   1.000    .000   7.000
   12.    3. 2010.    2.   53.   34. -34.680 -72.090  19.600   4.500   1.000    .000   7.000
   12.    3. 2010.    0.   10.   45. -34.356 -72.034  34.900   4.800   1.000    .000   7.000
   11.    3. 2010.   23.   35.   47. -35.027 -72.027  31.100   4.300   1.000    .000   7.000
   11.    3. 2010.   23.   24.   48. -34.317 -71.996  11.300   4.100   1.000    .000   7.000
   11.    3. 2010.   22.   46.   55. -34.417 -71.985   7.300   4.800   1.000    .000   7.000
   11.    3. 2010.   22.   41.   27. -34.601 -71.941  10.600   4.100   1.000    .000   7.000
   11.    3. 2010.   21.   51.   30. -34.351 -72.041  28.300   4.300   1.000    .000   7.000
   11.    3. 2010.   20.   59.   11. -34.332 -71.969  36.700   4.400   1.000    .000   7.000
   11.    3. 2010.   18.   50.    3. -34.416 -72.006   9.600   4.800   1.000    .000   7.000
   11.    3. 2010.   18.   31.    6. -34.480 -71.821  15.000   4.500   1.000    .000   7.000
   11.    3. 2010.   17.   48.   41. -34.434 -71.963   8.600   4.800   1.000    .000   7.000
